scene_id,date,dekad,pid,VV_dn,VH_dn
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3435,196.33,137.0
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3436,208.78,120.22
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3437,217.56,107.89
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3438,151.11,84.11
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3439,106.44,80.22
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3440,146.0,94.0
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3441,152.11,98.78
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3442,154.11,58.67
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3443,204.33,97.0
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3444,240.67,167.78
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3445,299.78,114.67
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3446,409.11,177.22
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3447,148.67,92.44
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3448,200.22,96.44
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3449,192.22,80.89
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3450,190.56,112.11
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3451,148.22,77.67
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3452,164.0,74.89
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3453,165.11,83.56
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3454,269.56,93.44
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3455,223.67,108.33
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3456,161.89,104.33
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3457,213.22,146.22
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3458,128.67,86.67
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3459,281.0,96.11
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3460,162.11,76.44
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3461,122.0,64.89
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3462,184.78,69.56
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3463,210.78,146.11
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3464,255.44,140.11
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3465,117.0,72.11
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3466,139.0,58.67
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3467,162.22,134.78
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3468,208.44,87.44
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3469,211.0,106.44
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3470,278.67,94.78
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3471,148.56,86.22
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3472,211.22,88.22
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3473,205.0,113.67
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3474,326.11,131.44
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3475,256.67,111.89
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3476,176.0,114.22
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3477,255.33,108.22
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3478,227.0,87.11
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3479,212.56,83.33
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3480,171.67,108.11
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3481,195.22,76.78
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3482,128.44,77.33
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3483,172.11,118.78
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3484,199.22,83.67
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3485,214.67,118.11
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3486,218.78,87.89
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3487,126.67,100.56
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3488,212.33,107.44
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3489,122.0,76.67
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3490,345.44,152.89
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3491,210.78,107.33
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3492,214.56,75.44
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3493,112.0,75.78
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3494,244.22,110.44
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3495,183.56,86.11
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3496,176.89,118.78
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3497,296.11,169.67
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3498,240.22,118.89
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3499,120.44,123.22
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3500,105.0,76.44
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3501,136.89,120.67
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3502,135.67,106.67
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3503,179.56,103.0
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3504,191.11,99.0
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3505,148.89,112.11
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3506,162.44,100.67
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3507,142.78,99.56
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3508,244.44,103.44
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3509,190.67,94.89
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3510,237.11,123.11
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3511,209.89,110.33
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3512,170.78,101.22
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3513,112.78,92.67
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3514,164.67,92.0
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3515,213.33,114.44
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3516,237.33,92.56
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3517,246.78,92.67
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3518,164.11,85.33
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3519,113.67,74.44
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3520,139.0,88.33
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3521,164.56,91.67
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3522,155.33,62.0
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3523,165.0,119.11
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3524,196.0,110.33
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3525,144.56,80.78
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3526,269.22,103.33
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3527,138.78,81.67
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3528,357.78,167.44
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3529,146.89,74.78
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3530,125.44,78.33
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3531,167.78,95.33
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3532,97.44,54.89
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3533,131.0,73.33
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3534,268.56,149.78
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3535,174.22,96.78
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3536,154.56,82.89
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3537,164.67,92.56
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3538,129.89,80.78
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3539,118.0,103.78
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3540,373.67,193.0
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3541,258.89,104.78
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3542,156.78,68.11
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3543,164.67,100.56
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3544,151.0,104.89
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3545,163.78,80.89
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3546,200.67,73.33
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3547,217.22,106.22
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3548,186.67,75.89
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3549,161.22,83.11
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3550,148.33,83.56
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3551,226.33,78.0
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3552,157.22,64.78
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3553,163.44,77.78
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3554,122.11,78.78
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3555,190.78,100.11
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3556,152.0,104.89
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3557,158.78,81.56
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3558,175.78,87.89
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3559,211.44,67.67
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3560,205.89,113.11
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3561,219.89,188.11
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3562,165.22,65.33
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3563,102.33,82.44
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3564,139.56,114.67
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3565,182.11,93.33
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3566,210.11,98.22
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3567,128.22,58.67
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3568,136.89,90.89
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3569,162.33,95.22
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3570,169.56,87.78
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3571,131.11,71.44
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3572,141.0,57.78
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3573,182.44,88.22
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3574,242.0,103.33
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3575,173.89,95.78
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3576,128.78,82.67
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3577,164.67,91.11
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3578,205.33,101.11
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3579,127.89,104.89
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3580,113.11,69.11
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3581,222.78,80.78
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3582,90.22,61.33
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3583,193.67,76.78
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3584,275.78,160.11
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3585,171.0,100.22
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3586,227.56,80.11
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3587,133.89,85.67
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3588,201.0,114.78
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3589,178.78,87.11
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3590,137.56,102.0
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3591,184.33,151.22
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3592,116.89,100.78
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3593,134.0,83.56
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3594,197.67,120.89
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3595,167.89,91.78
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3596,210.67,126.44
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3597,197.56,124.0
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3598,246.33,96.78
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3599,211.22,118.33
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3600,203.33,92.22
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3601,246.22,88.78
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3602,153.78,85.22
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3603,177.11,92.44
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3604,269.33,127.44
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3605,159.33,88.67
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3606,176.56,115.44
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3607,225.0,128.67
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3608,281.78,144.11
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3609,218.67,146.44
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3610,164.44,151.44
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3611,246.44,160.44
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3612,210.11,77.33
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3613,213.0,100.67
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3614,195.0,68.22
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3615,149.67,102.56
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3616,402.67,80.44
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3617,305.33,134.11
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3618,217.78,99.22
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3619,176.11,84.44
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3620,207.67,167.33
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3621,174.56,92.22
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3622,412.44,119.22
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3623,221.44,113.33
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3624,210.22,82.44
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3625,199.44,111.67
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3626,263.33,104.78
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3627,133.44,74.11
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3628,171.44,99.56
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3629,144.67,123.33
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3630,184.44,79.33
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3631,163.11,68.11
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3632,206.89,144.78
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3633,176.56,77.44
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3634,168.22,101.89
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3635,155.78,104.11
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3636,260.22,142.44
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3637,260.44,100.33
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3638,237.33,166.22
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3639,224.78,137.78
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3640,185.44,120.56
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3641,263.22,151.22
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3642,272.44,120.11
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3643,194.33,102.33
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3644,160.56,97.0
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3645,243.67,126.0
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3646,209.33,86.67
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3647,146.44,132.78
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3648,155.78,87.0
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3649,191.44,139.22
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3650,269.44,113.78
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3651,156.22,89.22
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3652,164.22,105.56
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3653,190.67,114.22
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3654,157.67,51.0
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3655,214.0,105.44
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3656,183.11,92.0
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3657,145.67,47.11
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3658,178.67,78.67
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3659,266.56,149.0
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3660,248.44,93.56
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3661,220.56,108.89
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3662,206.67,110.89
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3663,152.0,76.67
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3664,332.56,147.44
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3665,228.56,80.0
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3666,153.44,82.56
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3667,142.0,89.22
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3668,167.89,81.44
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3669,272.89,88.78
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3670,244.44,167.11
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3671,260.89,92.22
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3672,126.11,97.33
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3673,184.0,125.0
S1A_IW_GRDH_1SDV_20230103T181453_20230103T181518_046623_05967A,2023-01-03,0,3674,178.44,79.11
